CountyFIPS,NatWalkInd,DIABETES_AdjPrev,OBESITY_AdjPrev,HIGHCHOL_AdjPrev,CHD_AdjPrev,BPHIGH_AdjPrev
35041,6.6960784311764705,11.4,34.3,29.7,6.5,30.3
35043,7.712962963055555,10.0,31.1,27.8,5.8,26.8
35045,7.73711340198969,12.1,38.1,27.2,7.6,30.4
35047,6.618055555583333,12.7,35.1,29.6,6.1,28.6
35049,9.200980391970589,8.9,23.1,27.9,5.3,22.8
35051,7.02083333375,11.1,33.7,29.8,6.8,30.9
35053,6.527777778,13.4,35.0,28.9,7.5,32.4
35055,6.378787878909091,10.5,29.0,27.6,5.7,27.3
35057,4.909090909181818,12.1,34.8,29.8,7.0,31.1
35059,7.8888888889999995,12.1,35.4,29.3,7.2,30.4
35061,7.15032679727451,11.5,35.5,29.8,5.9,30.8
36001,11.404964539187233,8.4,33.5,30.0,5.0,29.3
36003,5.1325757576363635,9.1,34.3,31.3,6.2,30.8
36005,12.908001155389082,15.0,37.2,29.4,6.5,32.7
36007,7.095588235308823,8.9,33.3,30.8,5.8,31.6
36009,5.8499999999375,9.6,36.5,31.6,6.5,31.3
36011,7.745614034894737,9.2,41.0,30.2,6.4,31.5
36013,7.046448087409836,9.5,34.7,30.8,6.3,30.4
36015,7.011494252724138,9.6,34.2,29.8,6.5,29.3
36017,5.133986928117647,9.7,37.5,29.4,6.5,30.3
36019,5.595238095259741,9.8,41.8,29.9,6.0,31.6
36021,6.122950819770492,8.1,33.0,28.3,5.5,27.5
36023,6.489361702234043,9.3,34.0,30.4,6.2,28.4
36025,5.2969696970727265,9.2,35.9,29.2,6.1,27.0
36027,7.0228494623991935,8.4,34.3,30.5,5.2,29.1
36029,11.617030380862643,8.9,32.7,30.9,5.6,29.3
36031,5.635964912157895,8.4,36.0,29.8,5.9,28.1
36033,5.535714285642857,9.8,36.6,29.9,6.8,33.7
36035,6.624999999875,9.7,36.3,32.1,6.7,32.2
36037,5.812865496982456,9.0,35.3,29.0,6.2,29.6
36039,5.57751938,8.3,32.4,28.7,5.5,27.2
36041,5.7499999998749995,9.1,37.3,28.3,6.4,26.9
36043,5.782258064532258,8.8,37.8,29.9,5.9,29.1
36045,5.937499999979167,9.9,37.4,30.3,6.3,31.5
36047,13.527657873728536,10.9,26.9,32.0,5.6,28.1
36049,4.5075757576363635,8.7,35.9,31.3,5.9,31.1
36051,7.625925926133333,8.7,32.4,26.4,5.9,28.8
36053,6.024822695127659,8.1,34.4,30.4,5.7,30.9
36055,11.210727969208538,8.8,36.1,27.7,4.9,30.0
36057,5.920634920619047,10.2,36.0,29.0,6.7,32.3
36059,14.041119859976376,9.0,26.9,31.3,4.7,25.0
36061,13.029629629596581,8.6,21.2,31.8,5.4,24.4
36063,9.598484848465908,8.9,34.6,30.0,6.1,30.7
36065,9.806595365326205,9.0,38.2,30.6,5.9,29.5
36067,11.229385964926317,9.2,35.1,28.6,6.0,31.0
36069,6.219512195146341,8.3,34.1,27.7,5.3,28.3
36071,8.268719806684782,9.4,37.3,29.6,5.3,30.2
36073,5.338709677483871,8.6,36.2,30.8,5.8,33.6
36075,8.25203252012195,9.2,38.5,27.5,6.2,28.6
36077,5.440476190464286,8.9,35.5,28.2,5.9,27.4
36079,7.147342995101449,8.2,30.1,28.0,5.0,25.8
36081,14.11349751817182,10.7,24.7,31.8,4.9,28.8
36083,10.121333333344001,8.7,34.6,30.8,5.5,27.8
36085,13.640532544056212,9.7,29.4,30.2,5.2,28.7
36087,8.985221674768473,10.2,32.0,29.8,5.5,28.1
36089,5.830218068523365,9.9,37.1,29.2,6.5,31.5
36091,7.858513189539568,7.1,32.1,27.0,5.0,25.1
36093,11.58091787413768,8.9,34.3,29.0,5.3,30.3
36095,4.580808080727272,9.1,37.6,28.8,6.2,28.3
36097,4.842105263105263,9.2,37.6,27.4,6.2,28.9
36099,6.009009009162162,8.9,37.4,29.9,6.1,30.8
36101,6.463768115858696,8.8,36.6,28.1,5.9,30.1
36103,8.552719386092091,8.4,29.8,31.8,5.3,27.8
36105,6.264957264974359,10.6,34.8,29.5,6.3,28.4
36107,6.018518518711111,8.3,35.2,27.9,5.6,27.5
36109,6.588541666578125,8.4,33.0,26.7,5.6,25.8
36111,6.302631578848684,8.9,32.2,28.3,5.6,27.1
36113,7.085106382808511,8.4,34.7,28.6,5.8,28.3
36115,5.27898550723913,8.8,36.0,31.2,5.9,30.0
36117,6.080645161193549,8.4,37.2,29.7,5.5,29.4
36119,12.902698863607954,8.2,26.6,31.0,4.9,25.1
36121,5.537878788136364,8.8,35.8,29.9,6.0,29.9
36123,5.579365079476191,9.5,35.3,29.0,6.6,30.8
37001,6.778761061955752,11.3,38.0,31.4,6.3,31.9
37003,5.277777777791667,9.7,33.8,31.4,6.2,31.5
37005,5.303030303,11.1,36.6,32.4,7.1,34.0
37007,5.052631579,13.9,43.1,32.6,6.9,39.2
37009,4.878787878863637,9.6,33.9,32.1,6.3,30.0
37011,6.6041666665625,10.1,33.1,31.1,6.7,31.6
37013,5.9285714286571425,11.5,38.3,31.2,6.5,34.4
37015,4.1083333333,14.9,43.5,31.7,7.1,43.1
37017,4.311827956967742,12.7,38.6,31.1,6.7,36.4
37019,6.324074074066666,9.2,30.9,29.6,5.8,31.3
37021,9.38203463227922,8.0,26.2,30.6,5.3,28.3
37023,5.359195402258621,10.4,32.0,32.0,6.4,33.5
37025,9.104609929414893,9.9,34.6,31.5,5.4,30.2
37027,5.774193548403225,10.5,35.0,32.8,6.6,33.0
37029,3.5833333333333335,9.4,34.3,30.3,5.7,30.8
37031,6.4583333334583335,9.2,31.6,30.4,6.0,28.4
37033,3.8981481482222224,12.2,35.5,31.4,6.7,35.8
37035,6.387719298221052,10.1,34.1,31.2,6.0,30.7
37037,5.557142857171428,9.9,30.7,29.7,5.7,29.2
37039,5.603174603190476,10.6,31.5,31.8,7.1,33.0
37041,5.392857142857143,12.2,39.4,31.1,6.7,37.1
37043,4.976190476142857,9.6,32.7,31.9,6.2,31.0
37045,5.891774891792208,11.3,37.8,32.2,6.4,34.5
37047,4.953900709170213,13.4,39.2,31.5,7.3,36.9
37049,6.7031249999375,11.6,36.1,32.5,6.3,33.2
37051,6.703418803415385,12.2,39.6,31.5,5.8,37.5
37053,5.388888888866666,9.0,33.2,30.7,5.6,29.7
37055,6.1041666666562495,8.2,29.5,30.5,5.4,28.8
37057,6.044753086546296,10.3,34.5,31.2,6.1,31.9
37059,5.32,9.7,34.0,31.7,5.9,30.0
37061,4.779411764764706,12.6,39.4,33.3,6.6,35.8
37063,10.627450980078432,10.2,32.5,29.4,5.0,33.6
37065,7.826241134744681,14.3,40.5,30.6,6.5,39.1
37067,7.086419753119341,10.6,31.8,33.8,5.7,32.5
37069,5.250000000033333,11.2,38.0,30.8,6.2,32.7
37071,6.680154142601157,10.9,36.5,32.0,6.4,33.1
37073,3.9333333333,11.5,37.3,30.7,6.3,34.7
37075,4.5833333335,10.4,34.0,31.3,6.9,31.1
37077,5.354166666625,11.8,37.5,31.6,6.3,35.6
37079,4.371794871846154,13.8,41.2,32.3,7.1,38.0
37081,7.916666666667807,11.0,33.5,29.3,5.7,31.8
37083,5.937908496843137,14.5,41.2,31.5,7.2,41.8
37085,5.696721311393443,11.5,39.4,29.0,6.4,34.1
37087,6.260416666583333,9.2,31.5,30.8,6.0,30.9
37089,6.824074073986111,9.2,33.9,29.5,5.8,29.3
37091,5.438596491368421,15.0,43.4,30.9,7.1,40.6
37093,4.79333333336,13.0,35.6,31.3,6.5,35.5
37095,4.166666666666667,13.5,39.2,31.5,7.5,36.5
37097,5.968749999946428,9.7,33.5,31.9,5.6,30.3
37099,5.9423076923076925,10.1,32.4,31.6,6.4,32.6
37101,5.77380952377381,11.0,36.2,30.0,6.0,33.0
37103,4.380952381,12.3,38.2,31.7,6.7,36.7
37105,6.045045045081081,11.7,38.4,32.6,6.7,34.2
37107,6.400709219914893,13.6,40.4,31.0,7.0,38.7
37109,5.486666666720001,9.7,33.2,31.2,6.2,30.3
37111,5.629032258129032,11.0,33.3,30.7,7.2,30.6
37113,6.0059523809642865,10.0,31.3,31.3,6.6,31.0
37115,4.8854166666875,9.8,31.9,31.5,6.4,30.7
37117,5.309523809714285,13.3,38.5,30.8,7.0,36.7
37119,10.933033033073874,10.6,34.1,30.7,5.2,30.3
37121,5.5,9.5,34.1,31.2,6.2,30.2
37123,4.909090909090909,11.4,37.5,32.3,6.6,34.7
37125,5.883040935561404,9.2,32.1,28.5,5.7,27.6
37127,8.453846153553846,12.2,42.1,30.5,6.2,35.2
37129,11.086111110933333,9.1,32.4,32.1,5.3,30.0
37131,3.946969697045454,13.9,40.3,31.0,6.8,38.9
37133,5.8819444444687505,10.6,32.1,30.4,6.2,33.0
37135,9.848888888733333,8.7,26.3,30.6,4.9,30.2
37137,4.910256410384616,10.9,36.6,31.9,6.4,33.5
37139,7.903846153538462,11.4,36.0,30.3,5.9,35.5
37141,5.64062500003125,10.1,31.3,31.0,6.2,31.3
37143,4.138888888916667,10.6,33.8,31.3,6.2,33.1
37145,5.512820512692307,11.9,40.5,31.8,6.7,34.3
37147,7.046875000052083,11.6,37.3,30.6,6.1,35.5
37149,5.666666666583333,8.3,32.2,32.0,5.2,30.5
37151,5.5794573642441865,10.9,32.5,31.5,6.8,31.6
37153,5.934959349585366,12.8,39.8,32.9,6.9,37.6
37155,5.263257575738636,15.6,41.9,33.6,8.5,42.4
37157,5.413043478304348,11.8,37.8,31.9,6.9,32.7
37159,6.406028368851064,11.3,33.9,31.5,6.6,33.5
37161,6.028846153730769,11.0,36.7,32.1,6.8,32.8
37163,5.300000000088889,13.3,38.5,31.7,7.2,37.0
37165,5.993827160592593,14.8,41.1,32.7,7.7,40.1
37167,6.173913043456522,10.3,34.3,31.3,6.4,32.2
37169,4.682795698935483,9.9,33.1,31.9,6.4,31.4
37171,5.748587570644068,11.1,35.3,32.5,7.1,32.5
37173,5.722222222166667,12.0,36.8,31.0,7.2,33.8
37175,6.29333333316,8.8,32.8,31.0,5.6,29.2
37177,4.1,12.3,37.0,31.9,6.6,36.5
37179,6.21359223307767,9.5,31.1,32.0,5.6,29.8
37181,6.474747474787879,13.6,41.2,31.4,6.4,38.8
37183,10.303296703468131,8.9,25.6,31.2,4.8,28.8
37185,4.2555555556,14.5,42.0,31.0,7.0,39.4
37187,4.5555555552666664,13.8,41.0,31.4,6.8,38.3
37189,7.000000000064516,9.9,33.7,31.1,6.5,30.8
37191,5.766666666653333,12.2,39.1,31.1,6.4,36.6
37193,4.666666666698113,10.6,35.2,31.7,6.8,33.0
37195,6.757575757454545,13.7,39.2,30.8,6.8,37.0
37197,5.101190476142857,10.7,36.1,31.9,7.0,31.6
37199,5.538461538461538,9.8,32.3,32.0,6.6,31.0
38001,6.722222222333333,9.5,38.2,27.8,6.2,30.1
38003,6.538461538461538,8.5,37.8,27.1,5.5,29.4
38005,4.270833333375,13.5,42.1,28.2,8.3,35.5
38007,7.0,8.4,35.9,27.6,5.6,28.5
38009,5.547619047142858,9.2,39.3,28.1,6.1,29.2
38011,6.08333333325,9.0,37.2,27.6,6.1,29.8
38013,6.666666667,7.9,35.1,28.1,5.4,27.9
38015,8.127272727072727,8.3,39.2,29.7,5.3,28.7
38017,12.291666666677083,8.4,34.1,28.4,5.3,28.8
38019,5.5333333332,8.3,36.6,27.8,5.6,30.1
38021,6.928571428571429,9.3,38.4,28.3,6.2,28.2
38023,4.916666666499999,9.1,36.7,28.5,6.0,29.9
38025,5.333333333333333,9.0,37.8,28.8,5.9,29.6
38027,6.5,9.8,39.7,28.3,6.6,31.1
38029,5.50000000025,8.6,36.8,27.1,5.8,28.8
38031,7.722222222333333,8.3,39.9,27.8,5.6,28.3
38033,5.5,9.1,40.9,27.7,6.1,28.5
38035,12.697530864722223,9.3,37.4,28.5,6.0,31.1
38037,5.5,10.0,40.5,25.8,6.7,28.7
38039,5.916666666499999,8.5,37.0,27.5,5.8,28.0
38041,6.222222222333333,8.8,37.5,27.8,5.9,29.3
38043,4.833333333333333,9.0,38.1,28.5,5.9,31.6
38045,6.416666667,8.2,37.6,28.7,5.7,30.6
38047,6.416666666499999,9.4,38.2,28.6,6.5,29.4
38049,5.125,8.7,37.0,27.0,5.9,30.3
38051,7.277777778,9.6,40.9,29.5,6.5,31.3
38053,6.194444444333333,9.9,35.5,28.8,6.2,28.3
38055,5.783333333,8.3,36.4,29.5,5.6,29.2
38057,6.857142857714286,9.2,36.3,29.0,6.0,30.4
38059,7.3166666666,9.0,35.8,29.0,6.2,29.7
38061,6.361111111,10.9,39.7,28.3,6.7,33.0
38063,5.9583333335,8.6,39.2,26.4,5.8,28.1
38065,4.583333333500001,8.9,40.0,27.9,6.0,29.0
38067,6.0166666665,9.1,34.3,26.8,6.1,29.6
38069,7.6666666668,8.3,36.3,26.0,5.5,27.3
38071,7.444444444166667,9.1,36.0,28.7,6.0,28.4
38073,6.111111111166667,8.8,38.3,28.7,5.7,30.5
38075,5.555555555333334,8.5,37.4,28.6,5.8,29.5
38077,6.733333333066667,9.1,41.9,27.1,6.0,29.0
38079,5.458333333333333,15.4,45.4,28.4,8.6,38.0
38081,4.6944444445,8.8,36.0,26.7,5.9,27.3
38083,5.666666667,8.7,37.4,27.3,6.1,26.7
38085,4.5833333335,19.2,49.4,28.1,11.1,39.6
38087,4.666666667,8.6,37.4,27.7,5.8,28.8
38089,7.631944444333333,9.0,39.3,28.7,6.0,29.2
38091,5.75,8.5,37.2,27.8,5.8,27.6
38093,7.416666666818182,9.2,40.2,28.4,6.1,28.9
38095,5.5,10.3,36.6,28.5,7.0,31.8
38097,6.3833333331999995,8.6,38.2,28.4,5.6,28.9
38099,5.653846153846154,10.0,38.5,27.4,6.5,30.2
38101,7.860000000019999,8.9,37.4,29.3,5.6,30.7
38103,5.8,8.6,37.9,28.5,5.8,29.2
38105,7.879629629888888,9.2,37.7,25.6,5.9,28.1
39001,5.090909091045455,13.2,45.2,31.1,8.2,35.3
39003,6.947463768152175,12.9,47.1,30.3,7.5,35.0
39005,6.704545454659091,11.5,40.5,30.1,7.2,32.3
39007,6.136524822617021,12.3,43.1,31.8,7.6,35.1
39009,7.996527778,11.7,38.3,31.8,7.0,34.8
39011,6.556910568975609,10.1,42.6,28.5,6.4,30.3
39013,7.041666666661764,12.2,43.0,29.5,7.2,32.6
39015,5.3229166666875,11.5,42.6,29.8,7.4,31.9
39017,9.006242197044944,11.6,36.5,30.6,6.8,32.4
39019,5.4533333334,12.3,40.7,30.4,7.7,32.0
39021,5.083333333176471,11.1,39.7,30.4,6.8,32.2
39023,6.5980392157058825,12.3,41.8,28.3,7.4,34.7
39025,6.4505649716694915,10.7,40.1,28.8,6.5,31.8
39027,5.3333333334374995,12.0,41.6,29.4,7.3,32.9
39029,6.434397163159574,12.2,47.0,27.5,7.2,33.3
39031,5.999999999787878,12.4,40.5,30.5,7.8,33.4
39033,6.881944444125,12.4,44.0,30.7,7.6,33.4
39035,11.934165232351118,11.1,37.8,29.5,6.1,32.5
39037,5.958333333038462,11.7,40.1,30.8,7.2,33.9
39039,6.004629629527778,11.2,42.2,31.6,6.8,32.1
39041,7.374999999875,8.9,32.2,29.4,5.3,28.8
39043,9.528571428685714,10.5,36.7,29.1,6.4,31.4
39045,6.54255319174468,11.4,39.0,29.0,6.6,32.5
39047,5.935897435961538,13.0,40.6,29.4,7.7,34.7
39049,11.556745584360767,11.8,36.1,29.6,6.4,31.2
39051,5.908602150387098,11.5,42.4,29.0,7.2,31.0
39053,4.76666666676,12.7,40.1,32.6,7.8,33.9
39055,5.687179487184616,9.9,36.3,30.3,6.2,29.0
39057,7.017857142964286,10.7,39.2,30.0,6.2,30.2
39059,5.8428571428,12.3,41.5,30.6,7.8,35.2
39061,11.334528933473457,12.9,38.6,29.0,6.9,34.0
39063,7.268817204387097,10.9,37.0,28.9,6.5,30.9
39065,5.99404761925,12.9,45.3,29.9,7.9,33.6
39067,5.5,11.6,41.4,29.2,7.2,34.4
39069,5.907407407666666,11.3,42.8,28.9,6.8,32.1
39071,5.828571428942857,12.4,43.1,31.2,7.4,35.5
39073,6.224637681347827,12.8,42.7,28.9,8.4,34.0
39075,5.463768115956522,12.3,42.7,31.2,7.9,32.9
39077,6.048611111145834,11.7,41.9,27.4,6.9,33.0
39079,5.794444444700001,12.4,43.7,32.2,7.9,34.8
39081,6.462686567074627,11.1,40.1,29.6,7.1,33.2
39083,6.358695652282608,10.2,35.8,28.1,5.9,30.8
39085,11.109677419193549,10.8,40.9,28.8,6.5,30.6
39087,6.532163742421052,13.0,44.9,29.2,7.7,36.6
39089,6.516369047517857,10.8,36.0,30.2,6.5,30.8
39091,6.128205128076923,11.6,38.7,30.3,7.2,32.1
39093,6.800330032980198,11.6,39.6,29.5,6.7,33.1
39095,11.82705192643216,12.8,42.4,30.0,7.3,33.5
39097,5.136904761892858,11.6,41.7,30.1,7.0,33.5
39099,6.729166666662037,12.5,39.7,28.2,7.0,31.2
39101,6.274853801140351,12.8,45.2,29.8,7.6,35.7
39103,6.871212121318182,10.4,36.0,27.8,6.4,28.4
39105,5.152173913173913,13.1,48.7,31.7,8.3,36.4
39107,6.17171717169697,10.9,37.8,29.8,7.0,31.5
39109,6.874031007674419,10.5,39.8,31.0,6.3,32.3
39111,5.0520833335,12.1,43.0,30.5,7.7,35.2
39113,11.546031745935714,12.4,41.5,29.6,6.9,34.0
39115,4.166666666533334,11.8,41.8,31.1,7.4,35.5
39117,4.210144927521739,12.5,42.6,29.2,7.5,33.4
39119,6.377777777626666,11.8,41.2,31.4,6.7,35.9
39121,5.124999999916667,12.7,44.8,30.7,8.0,34.2
39123,6.22093023255814,10.3,41.2,29.4,6.1,29.5
39125,5.117647058764706,11.8,39.4,29.9,7.2,32.3
39127,5.386904761785715,12.0,42.9,31.2,7.2,34.4
39129,5.986111111055555,11.2,42.9,30.3,7.0,33.0
39131,5.674242424454546,13.3,40.6,30.2,8.2,35.3
39133,6.473597359683168,10.6,38.5,29.2,6.3,31.8
39135,5.524509803911765,11.4,38.5,30.0,7.0,32.4
39137,6.037037037148148,10.1,40.0,29.9,6.2,31.4
39139,6.438596491263159,12.0,39.8,28.1,7.2,33.0
39141,5.575268817112904,13.0,42.2,29.9,7.6,33.8
39143,6.669491525474577,12.1,42.2,29.7,7.0,32.4
39145,5.949771689575342,12.9,43.7,32.9,8.1,39.0
39147,6.675438596456141,12.1,47.1,30.6,7.2,31.9
39149,5.99572649548718,11.4,37.9,29.3,7.0,32.1
39151,7.603260869528986,10.8,38.3,29.4,6.7,33.8
39153,7.6784660767787605,11.2,39.5,30.1,6.4,30.7
39155,6.462867012181347,12.8,44.6,31.9,7.5,34.6
39157,7.63636363638961,12.0,43.7,30.0,8.1,33.4
39159,5.399999999866667,8.7,37.4,27.3,5.2,29.9
39161,6.178571428571429,10.9,42.3,30.5,6.7,33.1
39163,4.27777777775,12.8,41.2,33.3,8.5,37.2
39165,7.061728395055555,9.9,34.1,29.8,6.1,28.8
39167,5.921985815489362,12.0,44.7,31.5,7.2,33.6
39169,6.4437751004216866,10.6,40.1,29.8,6.6,32.4
39171,6.375000000027778,11.5,41.5,29.4,7.3,33.3
39173,6.925925926122222,10.6,35.7,29.0,6.6,31.4
39175,5.992424242545455,10.3,40.0,29.7,6.3,30.6
40001,4.129629629611111,15.6,43.6,31.1,9.2,40.1
40003,6.0,11.1,37.7,31.0,6.8,35.8
40005,4.736111111416666,13.4,42.8,31.5,8.4,38.7
40007,5.452380952571429,11.3,39.2,31.6,6.6,32.7
40009,8.212962962722223,12.1,42.7,33.6,7.3,38.4
40011,5.9305555554166665,12.6,43.6,31.4,7.4,35.4
40013,5.994623655967741,12.6,41.2,33.3,7.8,37.5
40015,5.910714285464286,14.2,41.0,31.9,8.3,38.1
40017,6.959401709448718,10.9,42.4,31.3,6.4,31.8
40019,7.849206349238095,12.1,40.7,31.6,7.1,37.7
40021,5.7395833331875,14.2,44.3,30.8,8.3,36.7
40023,5.823529411470588,13.8,45.4,32.0,8.1,40.5
40025,6.875,10.7,39.5,30.7,6.2,32.5
40027,9.190751445242775,11.4,36.9,28.7,6.7,33.5
40029,4.499999999833333,14.1,43.2,31.9,8.7,39.1
40031,7.414682539749999,12.7,43.8,33.6,7.1,40.2
40033,4.9166666665,12.8,42.4,31.5,7.9,35.8
40035,6.320512820230769,14.4,43.6,32.1,8.8,38.0
40037,5.971631205574468,11.8,39.4,31.1,7.0,35.8
40039,7.97727272740909,11.8,38.8,30.7,7.0,34.5
40041,5.7241379312758625,13.0,43.0,31.8,7.8,35.1
40043,6.066666666800001,11.8,40.8,32.0,7.3,35.7
40045,5.944444444333333,11.1,41.2,32.7,6.9,35.7
40047,7.72826086976087,11.4,42.3,29.4,7.0,37.0
40049,6.198717948423076,12.3,42.4,32.1,7.5,35.6
40051,6.333333333333333,11.1,41.0,31.0,6.6,34.3
40053,6.00000000025,12.2,44.8,31.4,7.9,35.7
40055,5.277777778,12.7,41.5,32.0,7.7,38.2
40057,5.4166666665,13.6,43.5,32.3,7.3,37.1
40059,6.166666666499999,12.0,43.2,32.0,6.9,34.8
40061,4.787878787818181,13.5,43.7,32.6,8.2,38.4
40063,6.178571428642857,14.2,47.6,31.7,8.6,40.1
40065,7.311594202695653,12.8,42.7,30.9,7.1,34.4
40067,6.277777777833333,13.3,45.2,32.3,8.1,37.8
40069,4.333333333333333,13.6,43.7,31.9,8.3,37.8
40071,7.552631579157896,11.9,44.0,33.0,7.3,37.2
40073,5.863636363636363,11.0,41.3,31.0,6.7,32.7
40075,5.462962963,13.5,45.4,32.7,8.3,38.5
40077,4.645833333375,14.3,46.4,31.5,8.7,37.2
40079,5.41452991451282,13.5,42.7,32.8,8.3,38.4
40081,5.555555555541666,11.8,42.3,32.6,7.4,36.5
40083,5.421874999875,11.2,42.2,31.5,6.7,34.9
40085,4.690476190571429,12.2,43.5,31.7,7.3,36.1
40087,6.533333333349999,11.0,37.9,29.9,7.0,32.7
40089,5.6145833333125,14.5,45.1,32.6,8.6,40.3
40091,4.9916666663500004,13.5,42.1,33.2,8.2,37.6
40093,5.928571429,10.8,41.6,32.1,6.5,34.6
40095,5.136363636363637,13.1,43.7,31.0,7.7,37.3
40097,5.84895833321875,13.1,43.1,30.7,8.2,37.6
40099,7.095238095,12.0,44.4,31.4,7.3,36.5
40101,7.109289617557376,12.9,44.6,33.2,7.5,40.7
40103,6.19696969709091,11.2,40.5,30.9,7.0,34.8
40105,5.180555555583333,12.6,41.2,32.1,7.7,37.5
40107,5.208333333416667,14.7,44.6,32.9,8.7,40.8
40109,10.757690368173979,11.9,39.4,34.4,6.7,35.1
40111,6.409523809685714,13.8,44.2,30.4,8.1,36.8
40113,6.171428571714286,12.3,40.3,30.7,7.3,37.0
40115,6.787356321655173,13.9,44.0,32.9,8.4,39.9
40117,5.302083333375,11.4,40.7,31.5,7.2,35.2
40119,7.574074074314814,11.8,38.5,31.3,7.3,35.0
40121,6.238095238023809,12.4,41.4,31.8,7.5,37.1
40123,7.00520833346875,12.5,43.3,33.4,7.4,35.5
40125,6.905660377283018,12.2,42.6,31.3,7.5,35.7
40127,4.759259259333333,14.3,43.5,31.6,8.7,37.0
40129,5.722222221999999,11.5,40.3,32.2,7.3,36.1
40131,5.902777777791666,10.6,40.9,28.7,6.5,33.2
40133,6.043209876555556,13.8,43.0,32.6,8.5,38.9
40135,6.205128205115385,14.1,41.2,32.8,8.7,39.3
40137,6.733333333428572,11.4,42.3,32.5,7.2,37.7
40139,6.87499999935,14.0,41.3,32.7,7.5,38.1
40141,6.5333333341,13.7,42.4,32.1,7.9,37.3
40143,11.352068696538641,11.6,37.0,31.8,6.9,33.3
40145,5.353174603166667,10.7,43.5,30.8,6.4,34.9
40147,6.992248062255815,12.3,41.6,31.5,7.5,35.6
40149,4.574074074111111,11.4,40.7,31.6,7.0,35.3
40151,7.9,11.0,40.7,31.9,6.9,33.8
40153,7.131578947052632,11.8,42.0,32.4,7.3,36.3
41001,8.990196077764706,9.5,34.3,27.4,6.6,29.5
41003,11.68852459027869,8.8,26.4,26.1,5.6,26.5
41005,10.993855606672811,7.8,29.0,25.6,5.2,25.8
41007,10.407894736868421,8.4,30.3,24.8,5.7,27.5
41009,8.018518518333332,9.0,36.9,25.8,6.2,27.4
41011,9.286458333125,9.5,31.1,25.2,6.1,30.6
41013,7.94791666675,9.3,33.0,27.5,6.2,27.9
41015,7.872549019352941,9.8,31.7,26.5,6.6,28.4
41017,9.380392156623529,8.2,27.0,26.5,5.5,25.0
41019,8.81764705864706,9.7,35.1,26.8,6.3,29.1
41021,5.944444444666668,9.1,31.8,27.0,6.1,28.4
41023,6.354166667125,9.3,30.9,26.8,6.4,29.6
41025,7.1666666665714285,10.1,34.8,26.8,6.8,30.3
41027,10.21052631531579,9.0,30.5,26.7,5.3,27.0
41029,10.262467191629922,9.7,35.9,26.7,6.2,28.2
41031,6.854166666625,10.3,34.9,25.9,6.4,28.7
41033,8.490740741055555,9.9,32.8,26.6,6.6,30.0
41035,10.28606965180597,10.2,38.4,26.5,6.5,30.3
41037,6.370370370111111,10.3,34.1,26.8,6.9,29.4
41039,11.094961240282945,9.2,32.5,27.0,6.2,29.3
41041,10.341666666675,9.6,32.0,26.1,6.2,30.0
41043,9.019607843094118,9.2,34.8,25.1,5.9,28.7
41045,9.747311827967742,12.1,38.3,27.8,7.2,31.7
41047,11.864583333067708,11.1,39.4,28.0,6.6,31.5
41049,6.015151515545455,11.7,37.4,28.0,6.9,30.3
41051,15.415547024975048,8.5,28.9,27.3,5.8,24.7
41053,9.74390243897561,9.9,34.4,26.9,6.3,27.3
41055,6.083333333500001,9.5,33.2,26.7,6.5,29.9
41057,7.5574712642413795,9.1,30.8,27.6,6.1,29.1
41059,10.09635416678125,10.8,37.8,27.4,6.9,30.8
41061,10.769230768961538,9.5,35.6,26.7,6.2,28.6
41063,7.14285714257143,8.2,30.4,26.0,5.6,27.6
41065,9.689393939227273,9.6,32.9,26.3,6.1,28.0
41067,12.641914191145215,8.8,29.6,26.6,5.0,25.4
41069,5.833333333500001,9.8,35.3,27.2,6.5,29.9
41071,10.43209876525926,9.2,34.5,26.5,5.8,27.8
42001,7.526785714089286,8.8,37.3,29.9,5.8,29.5
42003,12.701060606099091,9.4,32.0,28.3,5.7,27.6
42005,6.952020202075758,9.3,37.9,28.5,6.3,28.7
42007,9.064676616820895,9.0,37.2,29.4,5.9,29.7
42009,5.936507936523809,9.5,35.3,28.3,6.6,29.5
42011,7.906289308215095,9.8,35.0,28.0,6.1,28.9
42013,8.210914454522124,10.1,36.2,28.1,6.9,28.4
42015,6.290960451966102,9.3,34.9,28.8,6.4,31.7
42017,9.923009623755906,8.8,30.4,27.5,5.5,26.0
42019,6.837500000191667,7.8,32.7,27.8,5.1,27.0
42021,7.771604938318519,9.7,37.1,30.1,6.5,29.4
42023,6.7777777771666665,10.6,38.0,30.3,7.3,31.7
42025,6.624183006313725,9.5,34.4,28.4,6.3,29.4
42027,10.686868686808081,9.2,34.7,28.6,6.1,27.8
42029,9.113207547237735,7.9,29.5,29.9,4.9,25.0
42031,6.912037037277778,9.4,35.7,29.7,6.5,30.6
42033,6.90256410236923,10.1,36.9,29.0,6.9,30.8
42035,7.054054054702702,9.4,35.3,28.7,6.2,30.1
42037,7.096969696836363,9.5,37.2,28.3,6.5,29.4
42039,5.968253968214286,9.5,37.8,29.1,6.4,30.5
42041,10.70640176610596,8.8,33.0,28.0,5.5,26.7
42043,11.941228070105263,10.6,34.3,29.3,6.2,30.5
42045,13.309305873537758,9.5,31.4,28.7,5.1,30.2
42047,6.209876543185185,9.2,37.8,28.6,6.3,28.2
42049,11.026466380381974,9.8,36.9,30.5,6.6,29.1
